T;Ax;Ay;Az;CLASS
129044.00;-0.01;-0.01;1.02;Negative
129096.00;-0.01;-0.01;1.03;Negative
129144.00;-0.01;-0.01;1.03;Negative
129195.00;-0.01;-0.01;1.03;Negative
129244.00;-0.01;-0.02;1.03;Negative
129296.00;-0.02;-0.01;1.03;Negative
129344.00;-0.02;-0.01;1.04;Negative
129394.00;-0.03;-0.03;1.03;Negative
129444.00;-0.02;-0.01;1.02;Negative
129494.00;-0.02;-0.01;1.01;Negative
129544.00;-0.00;-0.01;1.02;Negative
129611.00;-0.00;-0.00;1.03;Negative
129660.00;-0.00;-0.00;1.02;Negative
129710.00;-0.02;-0.01;1.01;Negative
129760.00;0.00;-0.01;1.02;Negative
129810.00;-0.01;-0.00;1.03;Negative
129860.00;-0.03;-0.01;1.02;Negative
129909.00;-0.01;-0.02;1.02;Negative
129960.00;-0.02;-0.01;1.02;Negative
130010.00;-0.01;-0.01;1.02;Negative
130060.00;-0.02;-0.00;1.02;Negative
130110.00;-0.01;-0.01;1.02;Negative
130160.00;0.00;-0.00;1.01;Negative
130209.00;-0.01;-0.00;1.02;Negative
130260.00;-0.03;-0.02;1.04;Negative
130310.00;-0.02;-0.01;1.02;Negative
130360.00;-0.02;-0.01;1.03;Negative
130426.00;-0.02;-0.00;1.02;Negative
130476.00;-0.01;-0.01;1.03;Negative
130526.00;-0.01;-0.02;1.03;Negative
130576.00;-0.01;-0.02;1.03;Negative
130626.00;-0.01;-0.02;1.01;Negative
130675.00;-0.01;-0.01;1.03;Negative
130726.00;-0.01;-0.00;1.03;Negative
130776.00;-0.02;-0.02;1.03;Negative
130826.00;-0.01;-0.02;1.02;Negative
130876.00;-0.01;-0.02;1.02;Negative
130926.00;-0.01;-0.02;1.03;Negative
130976.00;-0.00;-0.01;1.02;Negative
131026.00;-0.01;-0.00;1.03;Negative
131076.00;-0.01;-0.00;1.02;Negative
131126.00;0.00;-0.02;1.02;Negative
131193.00;-0.01;-0.01;1.00;Negative
131242.00;-0.02;-0.01;1.03;Negative
131293.00;-0.02;-0.02;1.02;Negative
131342.00;-0.01;-0.01;1.04;Negative
131392.00;-0.01;-0.01;1.04;Negative
131442.00;-0.02;-0.00;1.02;Negative
131492.00;-0.01;0.00;1.03;Negative
131542.00;-0.00;-0.02;1.02;Negative
131593.00;-0.02;-0.02;1.03;Negative
131642.00;-0.02;-0.01;1.02;Negative
131692.00;0.00;-0.02;1.00;Negative
131742.00;-0.01;-0.01;1.03;Negative
131792.00;-0.01;-0.00;1.00;Negative
131842.00;-0.01;-0.00;1.04;Negative
131892.00;-0.00;-0.02;1.03;Negative
131941.00;0.00;-0.02;1.02;Negative
131992.00;-0.00;-0.01;1.03;Negative
132058.00;-0.01;-0.00;1.03;Negative
132108.00;-0.01;-0.01;1.02;Negative
132159.00;-0.01;-0.01;1.02;Negative
132208.00;-0.01;-0.01;1.03;Negative
132258.00;-0.02;-0.01;1.04;Negative
132308.00;-0.01;-0.01;1.02;Negative
132358.00;-0.01;-0.01;1.02;Negative
132408.00;0.00;-0.00;1.00;Negative
132459.00;-0.02;-0.02;1.03;Negative
132508.00;-0.01;-0.00;1.04;Negative
132558.00;-0.02;-0.01;1.03;Negative
132608.00;-0.02;-0.02;1.03;Negative
132658.00;-0.02;0.01;1.04;Negative
132707.00;0.01;-0.02;1.02;Negative
132758.00;-0.02;-0.02;1.03;Negative
132807.00;-0.01;-0.02;1.02;Negative
132858.00;-0.01;-0.01;1.02;Negative
132925.00;-0.01;-0.00;1.01;Negative
132974.00;-0.02;-0.02;1.04;Negative
133025.00;-0.02;-0.00;1.02;Negative
133074.00;-0.02;-0.00;1.03;Negative
133126.00;-0.01;-0.02;1.03;Negative
133175.00;-0.02;-0.00;1.04;Negative
133224.00;-0.02;-0.01;1.03;Negative
133274.00;-0.01;0.00;1.03;Negative
133324.00;-0.01;-0.01;1.04;Negative
133374.00;-0.01;-0.02;1.02;Negative
133424.00;-0.02;-0.01;1.03;Negative
133474.00;-0.02;-0.00;1.04;Negative
133524.00;-0.01;-0.01;1.02;Negative
133573.00;-0.03;-0.01;1.03;Negative
133624.00;0.01;-0.01;1.03;Negative
133674.00;-0.01;0.00;1.02;Negative
133724.00;-0.02;-0.03;1.01;Negative
133790.00;-0.01;-0.01;1.02;Negative
133840.00;-0.01;-0.01;1.04;Negative
133890.00;-0.01;-0.02;1.01;Negative
133940.00;-0.01;-0.02;1.02;Negative
133990.00;-0.00;-0.00;1.02;Negative
134040.00;-0.00;-0.01;1.02;Negative
134090.00;-0.02;-0.01;1.03;Negative
134140.00;-0.01;-0.01;1.02;Negative
134190.00;-0.02;-0.01;1.03;Negative
134240.00;-0.00;-0.00;1.00;Negative
134291.00;-0.00;-0.00;1.03;Negative
134339.00;-0.02;-0.02;1.03;Negative
134390.00;-0.01;-0.02;1.02;Negative
134439.00;-0.01;-0.00;1.02;Negative
134506.00;-0.01;-0.02;1.01;Negative
134556.00;-0.02;-0.02;1.04;Negative
134606.00;-0.01;-0.01;1.04;Negative
134656.00;-0.01;-0.02;1.01;Negative
134706.00;-0.01;-0.02;1.03;Negative
134756.00;-0.01;-0.02;1.03;Negative
134806.00;-0.02;-0.01;1.03;Negative
134856.00;-0.02;-0.00;1.03;Negative
134906.00;-0.01;-0.01;1.03;Negative
134956.00;-0.01;-0.00;1.03;Negative
135005.00;-0.01;-0.03;1.02;Negative
135056.00;0.00;-0.01;1.03;Negative
135106.00;-0.01;-0.01;1.04;Negative
135156.00;-0.01;-0.01;1.02;Negative
135206.00;-0.00;-0.01;1.01;Negative
135256.00;0.00;-0.02;1.03;Negative
135323.00;-0.00;-0.01;1.03;Negative
135372.00;-0.01;-0.01;1.04;Negative
135422.00;-0.02;-0.01;1.02;Negative
135472.00;-0.02;-0.01;1.03;Negative
135522.00;0.01;-0.01;1.02;Negative
135572.00;-0.01;-0.01;1.03;Negative
135622.00;-0.00;-0.02;1.02;Negative
135672.00;-0.02;-0.01;1.03;Negative
135722.00;-0.00;-0.01;1.03;Negative
135772.00;-0.01;-0.01;1.03;Negative
135822.00;0.01;-0.01;1.03;Negative
135872.00;-0.02;-0.01;1.01;Negative
135922.00;-0.02;-0.00;1.03;Negative
135971.00;-0.01;-0.02;1.02;Negative
136022.00;-0.02;-0.01;1.03;Negative
136072.00;-0.01;-0.00;1.03;Negative
136122.00;-0.02;0.00;1.03;Negative
136188.00;-0.00;-0.01;1.02;Negative
136238.00;-0.01;-0.01;1.01;Negative
136289.00;-0.01;-0.01;1.02;Negative
136339.00;-0.00;-0.01;1.01;Negative
136388.00;-0.00;-0.01;1.03;Negative
136438.00;-0.01;-0.01;1.02;Negative
136488.00;-0.00;-0.00;1.02;Negative
136538.00;0.00;-0.00;1.03;Negative
136588.00;-0.02;-0.01;1.03;Negative
136638.00;-0.01;-0.01;1.03;Negative
136688.00;-0.01;-0.01;1.04;Negative
136738.00;-0.01;-0.02;1.02;Negative
136788.00;-0.00;-0.02;1.02;Negative
136838.00;-0.01;-0.01;1.04;Negative
136888.00;-0.02;-0.02;1.01;Negative
136937.00;-0.01;-0.00;1.04;Negative
136988.00;-0.01;-0.01;1.03;Negative
137055.00;-0.01;0.00;1.02;Negative
137104.00;-0.00;-0.02;1.03;Negative
137154.00;-0.00;-0.00;1.01;Negative
137204.00;-0.01;0.00;1.07;Negative
137254.00;-0.01;-0.00;1.03;Negative
137304.00;-0.00;-0.01;1.03;Negative
137354.00;-0.00;-0.01;1.02;Negative
137404.00;-0.01;-0.01;1.02;Negative
137454.00;-0.01;-0.01;1.02;Negative
137504.00;-0.02;-0.01;1.02;Negative
137554.00;-0.01;0.00;1.03;Negative
137603.00;0.00;-0.00;1.04;Negative
137654.00;-0.01;-0.00;1.02;Negative
137704.00;-0.01;-0.01;1.02;Negative
137754.00;-0.01;-0.00;1.03;Negative
137820.00;-0.02;-0.02;1.04;Negative
137870.00;-0.02;0.00;1.02;Negative
137920.00;-0.01;-0.01;1.02;Negative
137970.00;-0.00;-0.00;1.02;Negative
138020.00;-0.03;-0.01;1.03;Negative
138071.00;-0.02;-0.01;1.01;Negative
138120.00;-0.02;-0.02;1.03;Negative
138171.00;-0.01;-0.02;1.02;Negative
138222.00;-0.02;-0.01;1.02;Negative
138270.00;-0.01;-0.02;1.02;Negative
138320.00;-0.01;-0.01;1.03;Negative
138370.00;-0.01;-0.01;1.03;Negative
138420.00;-0.01;-0.01;1.02;Negative
138470.00;-0.01;-0.00;1.04;Negative
138520.00;-0.01;-0.00;1.02;Negative
138569.00;-0.01;0.00;1.02;Negative
138620.00;-0.02;-0.02;1.03;Negative
138687.00;-0.01;-0.01;1.02;Negative
138736.00;-0.00;-0.01;1.03;Negative
138786.00;-0.01;-0.01;1.03;Negative
138835.00;-0.01;-0.01;1.02;Negative
138886.00;-0.02;-0.01;1.02;Negative
138935.00;-0.01;-0.01;1.00;Negative
138987.00;-0.00;-0.01;1.02;Negative
139036.00;-0.02;-0.01;1.02;Negative
139086.00;-0.01;0.01;1.03;Negative
139136.00;-0.01;-0.00;1.03;Negative
139186.00;-0.00;-0.00;1.03;Negative
139236.00;-0.01;-0.00;1.02;Negative
139287.00;-0.02;-0.01;1.03;Negative
139336.00;-0.01;-0.01;1.02;Negative
139386.00;-0.01;-0.02;1.02;Negative
139436.00;-0.02;0.00;1.03;Negative
139486.00;-0.00;0.01;1.04;Negative
139552.00;-0.01;-0.01;1.03;Negative
139603.00;-0.03;-0.01;1.03;Negative
139653.00;-0.01;-0.01;1.02;Negative
139702.00;-0.01;-0.00;1.03;Negative
139753.00;-0.01;-0.01;1.03;Negative
139803.00;-0.00;-0.01;1.02;Negative
139852.00;-0.00;-0.01;1.03;Negative
139902.00;-0.01;-0.01;1.02;Negative
139952.00;-0.01;-0.01;1.02;Negative
140001.00;-0.01;-0.01;1.03;Negative
140052.00;-0.02;0.00;1.02;Negative
140102.00;-0.01;-0.01;1.02;Negative
140152.00;-0.00;-0.02;1.02;Negative
140201.00;-0.01;-0.01;1.02;Negative
140252.00;-0.01;-0.02;1.02;Negative
140318.00;-0.02;-0.00;1.03;Negative
140368.00;0.00;0.00;1.02;Negative
140419.00;-0.02;-0.01;1.03;Negative
140468.00;-0.01;-0.01;1.03;Negative
140518.00;-0.02;-0.02;1.01;Negative
140568.00;-0.01;-0.00;1.02;Negative
140618.00;-0.01;0.00;1.02;Negative
140668.00;0.00;0.00;1.02;Negative
140718.00;0.00;-0.01;1.02;Negative
140768.00;-0.02;-0.02;1.03;Negative
140818.00;-0.00;-0.01;1.03;Negative
140868.00;-0.02;0.00;1.03;Negative
140919.00;-0.00;-0.00;1.01;Negative
140967.00;-0.02;-0.01;1.03;Negative
141018.00;-0.00;-0.00;1.02;Negative
141067.00;-0.01;-0.00;1.02;Negative
141118.00;-0.01;-0.02;1.03;Negative
141184.00;-0.00;-0.00;1.02;Negative
141234.00;-0.01;-0.01;1.03;Negative
141284.00;-0.00;-0.01;1.02;Negative
141334.00;-0.01;-0.00;1.04;Negative
141384.00;-0.01;-0.01;1.03;Negative
141434.00;-0.02;-0.01;1.02;Negative
141484.00;-0.01;-0.02;1.02;Negative
141533.00;-0.01;-0.05;1.04;Negative
141584.00;-0.01;-0.01;1.02;Negative
141634.00;-0.01;-0.02;1.02;Negative
141684.00;-0.00;-0.00;1.02;Negative
141733.00;-0.13;0.09;1.00;Negative
141784.00;0.13;-0.04;1.08;Negative
141834.00;0.03;-0.02;1.06;Negative
141884.00;-0.01;-0.01;1.04;Negative
141933.00;-0.01;-0.00;1.00;Negative
141984.00;-0.02;-0.01;1.02;Negative
142050.00;-0.01;-0.02;1.02;Negative
142100.00;-0.01;-0.00;1.02;Negative
142150.00;-0.00;-0.02;1.03;Negative
142200.00;-0.00;-0.01;1.02;Negative
142250.00;-0.02;-0.00;1.03;Negative
142300.00;-0.01;-0.01;1.03;Negative
142350.00;-0.00;-0.02;1.02;Negative
142399.00;-0.02;0.04;1.03;Negative
142450.00;-0.07;-0.01;1.00;Negative
142499.00;-0.01;-0.04;1.03;Negative
142550.00;-0.04;-0.02;1.04;Negative
142599.00;0.01;-0.02;1.02;Negative
142650.00;0.00;-0.01;1.03;Negative
142699.00;0.01;-0.03;1.03;Negative
142750.00;-0.02;-0.01;1.04;Negative
142816.00;-0.00;0.00;1.02;Negative
142866.00;-0.02;-0.02;1.04;Negative
142916.00;-0.00;-0.01;1.10;Negative
142966.00;-0.00;-0.02;1.04;Negative
143017.00;0.04;-0.02;1.10;Negative
143067.00;-0.01;-0.04;1.08;Negative
143117.00;-0.11;-0.02;1.12;Negative
143166.00;-0.05;0.06;1.01;Negative
143218.00;0.25;0.04;0.89;Negative
143266.00;0.27;0.01;0.97;Negative
143316.00;-0.18;0.07;1.06;Positive
143365.00;-0.38;0.14;1.04;Positive
143416.00;-0.12;0.00;1.08;Positive
143465.00;0.54;-0.03;0.95;Positive
143516.00;0.31;0.05;0.61;Positive
143565.00;-0.38;0.11;1.02;Positive
143616.00;-0.62;0.01;1.14;Positive
143682.00;0.19;-0.06;1.04;Positive
143732.00;0.68;0.01;0.88;Positive
143782.00;0.15;0.04;0.95;Positive
143831.00;-0.55;0.15;1.15;Positive
143882.00;-0.39;0.15;0.91;Positive
143932.00;0.48;-0.06;0.96;Positive
143982.00;0.51;-0.07;1.09;Positive
144032.00;-0.35;0.09;1.17;Positive
144082.00;-0.66;0.25;1.02;Positive
144132.00;0.12;-0.02;1.02;Positive
144182.00;0.61;-0.19;1.11;Positive
144232.00;0.20;0.04;0.96;Positive
144282.00;-0.54;0.20;1.02;Positive
144332.00;-0.39;0.11;1.07;Positive
144382.00;0.31;-0.17;0.99;Positive
144432.00;0.53;-0.14;1.00;Positive
144498.00;-0.10;0.09;0.99;Positive
144549.00;-0.60;0.24;1.05;Positive
144597.00;-0.28;0.05;1.04;Positive
144648.00;0.38;-0.19;1.04;Positive
144698.00;0.48;-0.14;1.07;Positive
144748.00;-0.24;0.17;0.97;Positive
144797.00;-0.52;0.28;0.90;Positive
144848.00;0.10;-0.06;1.01;Positive
144898.00;0.51;-0.18;1.09;Positive
144950.00;0.16;-0.04;1.05;Positive
144998.00;-0.57;0.08;1.16;Positive
145049.00;-0.36;0.09;0.99;Positive
145097.00;0.46;-0.17;0.92;Positive
145149.00;0.52;-0.09;0.95;Positive
145197.00;-0.23;0.13;0.99;Positive
145248.00;-0.47;0.18;1.03;Positive
145298.00;0.20;-0.12;1.07;Positive
145349.00;0.52;-0.15;1.15;Positive
145416.00;-0.01;0.10;1.07;Positive
145465.00;-0.44;0.22;1.04;Positive
145516.00;-0.25;0.09;0.98;Positive
145563.00;0.40;-0.19;0.96;Positive
145615.00;0.30;-0.18;1.02;Positive
145665.00;-0.26;0.12;0.93;Positive
145715.00;-0.41;0.20;0.91;Positive
145765.00;0.02;-0.11;0.93;Positive
145816.00;0.44;-0.23;1.13;Positive
145865.00;0.19;0.01;1.11;Positive
145916.00;-0.27;0.24;1.10;Positive
145964.00;-0.30;0.20;1.08;Positive
146015.00;0.13;-0.10;0.97;Positive
146064.00;0.38;-0.22;1.03;Positive
146115.00;0.22;0.03;0.97;Positive
146165.00;-0.23;0.32;1.06;Positive
146231.00;-0.40;0.27;1.14;Positive
146282.00;-0.16;0.07;0.87;Positive
146331.00;0.57;-0.16;0.92;Positive
146382.00;0.33;-0.08;0.94;Positive
146431.00;-0.27;0.22;1.09;Positive
146481.00;-0.44;0.26;1.08;Positive
146530.00;0.08;-0.08;0.91;Positive
146581.00;0.52;-0.14;1.25;Positive
146630.00;0.02;0.29;0.98;Positive
146680.00;-0.58;0.56;0.87;Positive
146730.00;-0.45;0.37;0.96;Positive
146780.00;0.38;-0.09;0.91;Positive
146830.00;0.60;-0.01;1.05;Positive
146880.00;-0.00;0.29;0.85;Positive
146946.00;-0.40;0.65;1.14;Positive
146996.00;-0.42;0.49;1.29;Positive
147046.00;0.13;0.21;1.16;Positive
147096.00;0.36;0.20;0.79;Positive
147146.00;0.36;0.37;0.63;Positive
147196.00;0.18;0.55;0.63;Positive
147246.00;-0.10;0.77;0.96;Positive
147296.00;-0.19;0.67;1.17;Positive
147346.00;0.01;0.33;0.71;Positive
147395.00;0.55;0.46;0.64;Positive
147446.00;0.37;0.54;0.63;Positive
147496.00;-0.44;0.97;0.97;Positive
147546.00;-0.37;0.92;0.99;Positive
147595.00;0.12;0.49;0.71;Positive
147646.00;0.68;0.47;0.35;Positive
147695.00;0.33;0.68;0.31;Positive
147745.00;-0.48;1.16;0.84;Positive
147812.00;-0.28;1.13;0.85;Positive
147862.00;0.17;0.55;0.33;Positive
147912.00;0.47;0.57;0.24;Positive
147962.00;0.06;0.87;0.47;Positive
148012.00;-0.49;1.32;0.84;Positive
148061.00;-0.11;1.04;0.65;Positive
148113.00;0.30;0.57;0.24;Positive
148162.00;0.46;0.58;0.07;Positive
148213.00;-0.08;1.14;0.53;Positive
148263.00;-0.10;1.22;0.76;Positive
148312.00;0.17;0.83;0.52;Positive
148361.00;0.28;0.41;0.21;Positive
148413.00;0.20;0.69;0.30;Positive
148461.00;-0.37;1.24;0.62;Positive
148512.00;-0.29;1.21;0.66;Positive
148561.00;0.14;0.75;0.46;Positive
148612.00;0.50;0.42;0.31;Positive
148678.00;0.25;0.84;0.40;Positive
148728.00;-0.49;1.33;0.62;Positive
148778.00;-0.12;1.19;0.62;Positive
148828.00;0.42;0.62;0.40;Positive
148878.00;0.52;0.38;0.21;Positive
148928.00;-0.07;0.94;0.38;Positive
148978.00;-0.32;1.35;0.58;Positive
149028.00;-0.04;0.97;0.54;Positive
149078.00;0.58;0.53;0.43;Positive
149127.00;0.53;0.67;0.36;Positive
149178.00;-0.23;1.12;0.33;Positive
149228.00;-0.37;1.29;0.40;Positive
149281.00;0.04;0.86;0.45;Positive
149328.00;0.65;0.60;0.48;Positive
149378.00;0.47;0.64;0.35;Positive
149445.00;-0.16;1.00;0.27;Positive
149494.00;-0.31;1.25;0.30;Positive
149544.00;0.08;0.98;0.44;Positive
149594.00;0.65;0.75;0.57;Positive
149644.00;0.50;0.72;0.37;Positive
149693.00;-0.09;1.10;0.34;Positive
149744.00;-0.36;1.18;0.31;Positive
149794.00;-0.07;0.83;0.40;Positive
149844.00;0.52;0.65;0.55;Positive
149893.00;0.30;0.74;0.40;Positive
149944.00;-0.23;1.09;0.26;Positive
149994.00;-0.32;1.17;0.29;Positive
150045.00;0.05;0.81;0.54;Positive
150095.00;0.62;0.68;0.77;Positive
150144.00;0.35;0.84;0.51;Positive
150193.00;-0.23;1.07;0.22;Positive
150244.00;-0.43;1.16;0.14;Positive
150310.00;-0.02;0.80;0.39;Positive
150361.00;0.56;0.67;0.70;Positive
150412.00;0.50;0.70;0.66;Positive
150460.00;-0.05;0.99;0.33;Positive
150511.00;-0.43;1.22;0.27;Positive
150560.00;-0.29;1.15;0.38;Positive
150610.00;0.09;0.55;0.51;Positive
150660.00;0.62;0.71;0.86;Positive
150710.00;0.34;0.66;0.45;Positive
150760.00;-0.41;1.05;0.14;Positive
150810.00;-0.83;1.16;0.13;Positive
150859.00;-0.13;0.93;0.46;Positive
150910.00;0.87;0.72;0.72;Positive
150959.00;0.52;0.87;0.47;Positive
151010.00;-0.76;1.07;0.17;Positive
151059.00;-0.84;1.18;0.10;Positive
151126.00;-0.03;0.84;0.34;Positive
151176.00;0.85;0.75;0.40;Positive
151226.00;0.29;0.76;0.23;Positive
151276.00;-0.63;1.17;0.19;Positive
151326.00;-0.37;1.18;0.27;Positive
151376.00;0.50;0.78;0.48;Positive
151427.00;0.79;0.74;0.43;Positive
151476.00;-0.07;0.94;0.31;Positive
151525.00;-0.54;1.33;0.73;Positive
151576.00;-0.32;1.00;0.98;Positive
151625.00;0.39;-0.07;0.38;Positive
151677.00;0.61;0.20;0.49;Positive
151727.00;-0.08;0.24;0.91;Positive
151776.00;-0.76;0.30;1.17;Positive
151825.00;-0.13;0.06;1.10;Positive
151877.00;0.98;0.01;0.72;Positive
151926.00;-0.05;0.27;0.97;Positive
151992.00;-0.94;0.41;1.15;Positive
152043.00;-0.27;0.14;1.12;Positive
152093.00;0.94;-0.26;1.33;Positive
152143.00;0.54;0.05;0.88;Positive
152193.00;-0.71;0.42;1.09;Positive
152242.00;-0.76;0.41;1.15;Positive
152291.00;0.30;-0.05;0.98;Positive
152342.00;1.01;-0.28;0.96;Positive
152391.00;-0.24;0.32;0.97;Positive
152443.00;-0.76;0.48;0.97;Positive
152492.00;0.08;0.00;1.01;Positive
152542.00;1.02;-0.22;1.17;Positive
152591.00;0.30;0.09;0.96;Positive
152642.00;-0.70;0.40;0.89;Positive
152691.00;-0.90;0.38;1.08;Positive
152742.00;0.13;-0.10;1.07;Positive
152808.00;1.12;-0.28;0.97;Positive
152858.00;0.23;0.24;0.85;Positive
152909.00;-1.07;0.54;0.78;Positive
152958.00;-0.37;0.16;1.04;Positive
153009.00;0.81;-0.34;1.16;Positive
153061.00;0.59;-0.21;1.11;Positive
153108.00;-0.53;0.25;0.99;Positive
153159.00;-0.81;0.42;1.05;Positive
153208.00;-0.13;-0.04;0.95;Positive
153257.00;0.83;-0.33;1.06;Positive
153308.00;0.30;0.02;1.02;Positive
153359.00;-0.64;0.49;0.88;Positive
153408.00;-0.52;0.27;1.01;Positive
153457.00;0.62;-0.34;1.14;Positive
153508.00;0.55;-0.19;1.14;Positive
153574.00;-0.37;0.26;0.97;Positive
153624.00;-0.68;0.34;1.07;Positive
153675.00;0.12;-0.14;1.02;Positive
153724.00;0.89;-0.36;1.09;Positive
153774.00;0.30;0.12;0.88;Positive
153823.00;-0.64;0.55;0.83;Positive
153874.00;-0.67;0.32;1.08;Positive
153924.00;0.54;-0.32;1.10;Positive
153974.00;1.03;-0.34;1.01;Positive
154023.00;0.09;0.47;0.82;Positive
154074.00;-0.59;0.88;1.17;Positive
154123.00;-0.33;0.46;0.99;Positive
154174.00;1.23;-0.39;0.69;Positive
154223.00;1.00;-0.00;0.79;Positive
154274.00;-0.38;0.85;0.93;Positive
154324.00;-0.60;0.99;1.17;Positive
154374.00;0.30;0.25;0.73;Positive
154440.00;1.42;-0.29;0.82;Positive
154489.00;0.66;0.21;0.58;Positive
154540.00;-0.29;1.10;0.82;Positive
154590.00;-0.36;1.02;0.93;Positive
154640.00;0.55;0.09;0.64;Positive
154689.00;1.19;0.30;0.99;Positive
154740.00;0.42;0.61;0.62;Positive
154789.00;-0.10;1.11;1.01;Positive
154840.00;0.20;0.85;0.97;Positive
154889.00;0.40;0.25;0.24;Positive
154940.00;0.64;0.39;0.46;Positive
154989.00;0.53;0.65;0.82;Positive
155040.00;0.31;0.92;1.04;Positive
155089.00;0.01;0.89;0.81;Positive
155140.00;0.01;0.49;0.47;Positive
155189.00;1.03;-0.06;0.68;Positive
155239.00;1.03;0.13;0.87;Positive
155306.00;0.12;0.92;0.88;Positive
155356.00;-0.26;1.25;0.88;Positive
155406.00;0.03;0.64;0.63;Positive
155456.00;1.30;-0.08;0.56;Positive
155506.00;1.17;0.10;0.75;Positive
155556.00;-0.03;1.00;0.79;Positive
155607.00;-0.52;1.23;0.82;Positive
155655.00;-0.15;0.52;0.30;Positive
155707.00;1.22;-0.14;0.26;Positive
155757.00;0.98;0.27;1.03;Positive
155806.00;-0.09;1.06;1.37;Positive
155855.00;-0.40;1.19;0.98;Positive
155906.00;-0.05;0.31;0.39;Positive
155955.00;1.60;-0.05;0.74;Positive
156006.00;0.68;0.55;0.73;Positive
156073.00;-0.79;1.37;0.89;Positive
156121.00;-0.60;0.95;0.79;Positive
156172.00;1.10;-0.04;0.60;Positive
156222.00;1.58;0.02;0.75;Positive
156272.00;0.14;0.73;0.89;Positive
156321.00;-0.70;1.16;1.17;Positive
156372.00;-0.33;0.67;0.72;Positive
156421.00;1.37;-0.23;0.51;Positive
156472.00;1.12;0.28;0.49;Positive
156523.00;0.02;1.01;1.00;Positive
156571.00;-0.49;1.09;1.08;Positive
156622.00;0.13;0.34;0.64;Positive
156673.00;1.22;0.06;0.54;Positive
156721.00;0.82;0.43;0.59;Positive
156771.00;-0.18;1.04;0.79;Positive
156821.00;-0.50;0.97;0.97;Positive
156872.00;0.33;0.28;0.56;Positive
156938.00;1.42;0.12;0.86;Positive
156988.00;0.58;0.51;0.81;Positive
157039.00;-0.39;1.23;1.06;Positive
157089.00;-0.47;0.94;0.83;Positive
157138.00;0.65;0.00;0.45;Positive
157189.00;1.45;0.23;0.88;Positive
157238.00;0.41;0.57;0.72;Positive
157287.00;-0.29;1.09;1.00;Positive
157338.00;-0.16;0.81;0.84;Positive
157389.00;0.90;0.12;0.44;Positive
157438.00;0.84;0.59;0.97;Positive
157487.00;-0.36;0.88;0.65;Positive
157539.00;-0.37;0.88;0.60;Positive
157587.00;0.50;0.10;0.35;Positive
157638.00;1.20;0.45;0.95;Positive
157688.00;-0.06;0.86;0.72;Positive
157739.00;-0.33;1.23;1.05;Positive
157804.00;0.30;0.43;0.89;Positive
157854.00;1.15;0.23;0.92;Positive
157905.00;0.08;0.65;0.79;Positive
157958.00;-0.42;0.82;0.44;Positive
158006.00;0.93;0.47;0.93;Positive
158056.00;0.03;0.70;0.50;Positive
158107.00;0.79;0.81;1.32;Positive
158156.00;-0.10;0.13;0.13;Positive
158207.00;0.48;1.05;1.07;Positive
158255.00;0.41;0.10;0.35;Positive
158305.00;-0.15;0.78;0.83;Positive
158353.00;0.71;0.65;1.03;Positive
158406.00;0.03;-0.07;0.18;Positive
158453.00;0.43;1.34;1.34;Positive
158505.00;0.48;0.29;0.62;Positive
158554.00;0.13;1.01;0.95;Positive
158620.00;0.53;0.61;0.82;Positive
158671.00;-0.15;0.37;0.41;Positive
158720.00;0.79;0.98;1.40;Positive
158772.00;0.18;0.06;-0.04;Positive
158820.00;0.89;1.04;1.72;Positive
158870.00;0.03;-0.05;-0.29;Positive
158920.00;0.65;0.45;1.52;Positive
158970.00;0.20;0.86;0.32;Positive
159019.00;0.16;1.00;1.30;Positive
159070.00;0.68;0.82;1.02;Positive
159120.00;0.37;-0.38;0.40;Positive
159170.00;0.66;0.95;1.23;Positive
159220.00;0.04;0.04;0.06;Positive
159270.00;0.01;0.88;1.33;Positive
159320.00;0.58;0.71;0.97;Positive
159370.00;-0.59;0.66;0.37;Positive
159436.00;1.03;0.98;1.72;Positive
159486.00;-0.36;0.09;-0.06;Positive
159536.00;0.66;1.00;1.56;Positive
159585.00;0.58;0.28;0.73;Positive
159637.00;-0.36;0.71;0.53;Positive
159685.00;1.37;-0.09;1.29;Positive
159736.00;-1.02;0.97;0.19;Positive
159785.00;1.17;-0.17;1.36;Positive
159836.00;-1.53;0.73;0.20;Positive
159885.00;1.19;0.76;2.00;Positive
159936.00;-0.33;-0.39;-0.22;Positive
159985.00;0.61;1.56;1.44;Positive
160037.00;0.32;-0.07;0.12;Positive
160085.00;0.28;1.07;1.15;Positive
160135.00;0.42;0.23;0.38;Positive
160202.00;0.06;1.60;1.29;Positive
160252.00;0.36;-0.72;-0.11;Positive
160302.00;0.78;1.97;2.00;Positive
160351.00;-0.30;-0.32;0.05;Positive
160402.00;0.56;1.00;2.00;Positive
160452.00;-0.98;0.15;0.75;Positive
160501.00;1.21;-0.41;-0.05;Positive
160551.00;-0.79;0.32;1.00;Positive
160602.00;0.80;0.48;0.26;Positive
160651.00;-0.65;0.35;1.24;Positive
160702.00;0.71;0.00;0.47;Positive
160751.00;-1.27;0.34;1.05;Positive
160801.00;0.32;0.12;1.23;Positive
160851.00;-0.82;0.31;0.80;Positive
160902.00;0.92;-0.54;1.27;Positive
160951.00;-1.42;0.69;1.40;Positive
161001.00;0.83;-0.98;0.23;Positive
161068.00;-0.22;2.00;1.33;Positive
161117.00;1.06;-1.50;0.90;Positive
