T;Ax;Ay;Az;CLASS
241401.00;-0.02;0.05;1.03;
241452.00;-0.02;0.05;1.02;
241501.00;-0.02;0.06;1.02;
241552.00;-0.02;0.05;1.02;
241600.00;-0.03;0.05;1.02;
241652.00;-0.01;0.06;1.02;
241702.00;-0.02;0.04;1.02;
241752.00;-0.01;0.05;1.01;
241801.00;-0.01;0.05;1.03;
241852.00;-0.02;0.05;1.02;
241901.00;-0.01;0.05;1.01;
241967.00;-0.01;0.05;1.02;
242017.00;-0.02;0.06;1.01;
242066.00;-0.02;0.04;1.03;
242118.00;-0.01;0.05;1.02;
242168.00;-0.01;0.05;1.02;
242219.00;-0.02;0.06;1.02;
242267.00;-0.01;0.05;1.02;
242318.00;-0.03;0.04;1.02;
242369.00;-0.02;0.05;1.03;
242418.00;-0.02;0.06;1.02;
242467.00;-0.03;0.05;1.01;
242518.00;-0.02;0.06;1.04;
242568.00;-0.03;0.06;1.02;
242618.00;-0.02;0.06;1.02;
242666.00;-0.01;0.05;1.02;
242718.00;-0.03;0.05;1.03;
242767.00;-0.02;0.04;1.02;
242819.00;-0.01;0.04;1.02;
242886.00;-0.03;0.05;1.04;
242934.00;-0.00;0.04;1.03;
242985.00;-0.02;0.05;1.03;
243035.00;-0.03;0.04;1.02;
243084.00;-0.02;0.05;1.01;
243133.00;-0.03;0.04;1.03;
243183.00;-0.02;0.05;1.02;
243233.00;-0.02;0.04;1.03;
243285.00;-0.02;0.05;1.02;
243333.00;-0.03;0.06;1.03;
243385.00;-0.02;0.04;1.03;
243434.00;-0.02;0.05;1.02;
243486.00;-0.02;0.04;1.02;
243533.00;-0.03;0.05;1.03;
243583.00;-0.02;0.04;1.02;
243650.00;-0.02;0.07;1.03;
243700.00;-0.03;0.05;1.03;
243750.00;-0.01;0.05;1.03;
243800.00;-0.01;0.06;1.02;
243850.00;-0.00;0.05;1.03;
243900.00;-0.01;0.04;1.02;
243949.00;-0.02;0.05;1.02;
244001.00;-0.02;0.05;1.03;
244050.00;-0.02;0.05;1.01;
244099.00;-0.02;0.05;1.04;
244151.00;-0.01;0.05;1.02;
244199.00;-0.01;0.06;1.03;
244250.00;-0.02;0.04;1.02;
244299.00;-0.02;0.04;1.02;
244350.00;-0.03;0.06;1.03;
244399.00;-0.01;0.04;1.02;
244466.00;-0.03;0.05;1.01;
244516.00;-0.03;0.06;1.02;
244566.00;-0.01;0.06;1.02;
244615.00;-0.03;0.06;1.03;
244665.00;-0.02;0.05;1.04;
244716.00;-0.02;0.05;1.03;
244765.00;-0.01;0.05;1.01;
244815.00;-0.01;0.06;1.01;
244864.00;-0.02;0.05;1.02;
244915.00;-0.03;0.05;1.03;
244964.00;-0.02;0.05;1.02;
245015.00;-0.02;0.05;1.01;
245067.00;-0.01;0.05;1.03;
245116.00;-0.02;0.05;1.02;
245165.00;-0.02;0.05;1.02;
245216.00;-0.03;0.05;1.02;
245282.00;-0.02;0.05;1.02;
245317.00;-0.02;0.05;1.02;
245382.00;-0.01;0.06;1.02;
245431.00;-0.02;0.05;1.03;
245482.00;-0.03;0.06;1.01;
245530.00;-0.02;0.05;1.02;
245583.00;-0.01;0.05;1.02;
245632.00;-0.01;0.07;1.02;
245681.00;-0.02;0.05;1.02;
245731.00;-0.02;0.04;1.03;
245782.00;-0.03;0.06;1.01;
245831.00;-0.02;0.05;1.04;
245881.00;-0.02;0.05;1.03;
245931.00;-0.01;0.04;1.02;
245980.00;-0.02;0.05;1.02;
246031.00;-0.02;0.05;1.02;
246083.00;-0.02;0.05;1.01;
246148.00;-0.01;0.04;1.02;
246198.00;-0.03;0.05;1.02;
246248.00;-0.01;0.05;1.03;
246297.00;-0.02;0.03;1.03;
246347.00;-0.02;0.05;1.01;
246397.00;-0.02;0.03;1.02;
246449.00;-0.01;0.04;1.01;
246497.00;-0.03;0.06;1.02;
246549.00;-0.02;0.05;1.03;
246596.00;-0.02;0.05;1.01;
246646.00;-0.02;0.05;1.03;
246696.00;-0.02;0.06;1.02;
246747.00;-0.01;0.05;1.02;
246799.00;-0.02;0.05;1.03;
246849.00;-0.02;0.06;1.03;
246897.00;-0.02;0.04;1.02;
246963.00;-0.02;0.04;1.02;
247013.00;-0.02;0.05;1.02;
247063.00;-0.02;0.05;1.03;
247112.00;-0.03;0.05;1.02;
247162.00;-0.02;0.06;1.02;
247212.00;-0.03;0.05;1.01;
247262.00;-0.02;0.04;1.04;
247314.00;-0.03;0.05;1.02;
247363.00;-0.02;0.07;1.04;
247413.00;-0.02;0.05;1.03;
247462.00;-0.02;0.05;1.02;
247512.00;-0.02;0.04;1.02;
247565.00;-0.01;0.05;1.03;
247613.00;-0.01;0.05;1.02;
247662.00;-0.02;0.04;1.01;
247713.00;-0.02;0.06;1.03;
247779.00;-0.02;0.06;1.02;
247828.00;-0.02;0.06;1.02;
247879.00;-0.02;0.04;1.02;
247928.00;-0.02;0.04;1.02;
247978.00;-0.02;0.06;1.03;
248028.00;-0.02;0.06;1.05;
248079.00;-0.03;0.06;1.03;
248128.00;-0.03;0.04;1.01;
248179.00;-0.03;0.07;1.02;
248229.00;-0.02;0.04;1.01;
248278.00;-0.02;0.05;1.03;
248328.00;-0.03;0.04;1.02;
248378.00;-0.01;0.05;1.01;
248428.00;-0.01;0.05;1.02;
248480.00;-0.02;0.06;1.02;
248528.00;-0.00;0.06;1.04;
248594.00;-0.01;0.05;1.02;
248645.00;-0.02;0.05;1.03;
248694.00;-0.03;0.06;1.02;
248744.00;-0.02;0.05;1.02;
248795.00;-0.02;0.05;1.03;
248846.00;-0.02;0.05;1.03;
248895.00;-0.02;0.05;1.03;
248947.00;-0.02;0.04;1.04;
248996.00;-0.01;0.05;1.02;
249047.00;-0.02;0.05;1.01;
249094.00;-0.02;0.06;1.01;
249144.00;-0.01;0.06;1.03;
249196.00;-0.02;0.05;1.02;
249246.00;-0.01;0.05;1.02;
249294.00;-0.01;0.06;1.03;
249345.00;-0.02;0.06;1.02;
249395.00;-0.02;0.05;1.02;
249446.00;-0.02;0.03;1.02;
249513.00;-0.02;0.05;1.02;
249561.00;-0.03;0.05;1.02;
249611.00;-0.01;0.06;1.04;
249661.00;-0.02;0.05;1.03;
249711.00;-0.02;0.06;1.03;
249760.00;-0.02;0.06;1.03;
249810.00;-0.01;0.05;1.03;
249860.00;-0.02;0.05;1.02;
249911.00;-0.02;0.05;1.03;
249960.00;-0.01;0.05;1.02;
250010.00;-0.01;0.05;1.02;
250061.00;-0.00;0.06;1.02;
250112.00;-0.01;0.04;1.03;
250161.00;-0.01;0.05;1.02;
250227.00;-0.01;0.06;1.01;
250278.00;-0.02;0.06;1.02;
250327.00;-0.02;0.05;1.01;
250378.00;-0.02;0.05;1.02;
250427.00;-0.02;0.04;1.02;
250476.00;-0.02;0.05;1.02;
250527.00;-0.03;0.06;1.02;
250579.00;-0.01;0.05;1.03;
250627.00;-0.02;0.06;1.03;
250679.00;-0.01;0.05;1.01;
250726.00;-0.03;0.06;1.03;
250777.00;-0.02;0.06;1.02;
250826.00;-0.03;0.05;1.02;
250880.00;-0.03;0.06;1.02;
250925.00;-0.02;0.04;1.02;
250976.00;-0.02;0.05;1.03;
251043.00;-0.01;0.07;1.03;
251093.00;-0.01;0.05;1.00;
251144.00;-0.02;0.05;1.02;
251192.00;-0.01;0.05;1.02;
251244.00;-0.02;0.06;1.03;
251293.00;-0.02;0.06;1.03;
251342.00;-0.02;0.04;1.01;
251392.00;-0.03;0.04;1.02;
251442.00;-0.01;0.05;1.03;
251491.00;-0.02;0.04;1.04;
251543.00;-0.01;0.06;1.02;
251593.00;-0.02;0.06;1.03;
251643.00;-0.03;0.05;1.02;
251691.00;-0.02;0.05;1.02;
251743.00;-0.02;0.05;1.02;
251792.00;-0.02;0.05;1.03;
251843.00;-0.02;0.05;1.03;
251910.00;-0.02;0.04;1.01;
251960.00;-0.02;0.05;1.02;
252010.00;-0.01;0.04;1.03;
252059.00;-0.02;0.04;1.02;
252109.00;-0.02;0.05;1.02;
252158.00;-0.02;0.05;1.02;
252209.00;-0.03;0.07;1.02;
252259.00;-0.02;0.05;1.02;
252309.00;-0.02;0.05;1.02;
252358.00;-0.02;0.06;1.01;
252409.00;-0.02;0.05;1.02;
252459.00;-0.01;0.05;1.02;
252509.00;-0.02;0.06;1.02;
252558.00;-0.02;0.06;1.03;
252609.00;-0.03;0.05;1.02;
252658.00;-0.01;0.06;1.01;
252725.00;-0.03;0.05;1.01;
252775.00;-0.02;0.05;1.03;
252825.00;-0.02;0.05;1.02;
252875.00;-0.01;0.05;1.04;
252924.00;-0.02;0.05;1.02;
252975.00;-0.03;0.05;1.02;
253024.00;-0.02;0.05;1.02;
253074.00;-0.01;0.05;1.04;
253124.00;-0.03;0.06;1.03;
253174.00;-0.02;0.05;1.03;
253224.00;-0.02;0.04;1.02;
253274.00;-0.02;0.07;1.02;
253324.00;-0.01;0.05;1.04;
253376.00;-0.01;0.06;1.01;
253424.00;-0.02;0.06;1.02;
253475.00;-0.03;0.05;1.03;
253541.00;-0.02;0.05;1.02;
253591.00;-0.02;0.05;1.02;
253640.00;-0.02;0.06;1.03;
253691.00;-0.02;0.06;1.02;
253741.00;-0.01;0.05;1.01;
253792.00;-0.01;0.05;1.03;
253841.00;-0.02;0.05;1.02;
253890.00;-0.02;0.05;1.01;
253941.00;-0.01;0.05;1.02;
253992.00;-0.02;0.05;1.02;
254040.00;-0.02;0.05;1.02;
254090.00;-0.02;0.05;1.02;
254140.00;-0.02;0.04;1.04;
254191.00;-0.01;0.05;1.02;
254240.00;-0.02;0.07;1.02;
254292.00;-0.02;0.06;1.02;
254356.00;-0.01;0.05;1.02;
254407.00;-0.02;0.06;1.03;
254457.00;-0.01;0.05;1.03;
254510.00;-0.02;0.04;1.01;
254558.00;-0.03;0.04;1.02;
254607.00;-0.02;0.05;1.03;
254657.00;-0.02;0.05;1.03;
254707.00;-0.02;0.05;1.02;
254756.00;-0.01;0.07;1.01;
254808.00;-0.02;0.04;1.02;
254857.00;-0.02;0.06;1.02;
254908.00;-0.02;0.04;1.03;
254957.00;-0.02;0.04;1.02;
255008.00;-0.02;0.05;1.02;
255056.00;-0.03;0.06;1.03;
255106.00;-0.02;0.06;1.02;
255157.00;-0.02;0.05;1.03;
255223.00;-0.01;0.05;1.02;
255273.00;-0.03;0.05;1.02;
255322.00;-0.02;0.04;1.02;
255372.00;-0.01;0.06;1.03;
255423.00;-0.01;0.05;1.02;
255474.00;-0.02;0.04;1.02;
255522.00;-0.02;0.05;1.02;
255572.00;-0.01;0.05;1.02;
255622.00;-0.03;0.05;1.03;
255673.00;-0.02;0.05;1.02;
255725.00;-0.02;0.05;1.02;
255773.00;-0.02;0.04;1.01;
255822.00;-0.01;0.06;1.02;
255872.00;-0.01;0.06;1.02;
255922.00;-0.02;0.05;1.02;
255973.00;-0.01;0.05;1.02;
256023.00;-0.01;0.05;1.03;
256088.00;-0.01;0.05;1.02;
256139.00;-0.01;0.04;1.02;
256188.00;-0.04;0.04;1.03;
256240.00;-0.00;0.04;1.02;
256288.00;-0.02;0.05;1.03;
256340.00;-0.02;0.05;1.03;
256388.00;-0.02;0.06;1.02;
256439.00;-0.03;0.05;1.01;
256488.00;-0.01;0.05;1.03;
256538.00;-0.01;0.04;1.02;
256588.00;-0.02;0.04;1.02;
256638.00;-0.03;0.05;1.02;
256687.00;-0.01;0.05;1.03;
256739.00;-0.02;0.05;1.01;
256790.00;-0.02;0.04;1.02;
256839.00;-0.02;0.05;1.02;
256906.00;-0.02;0.05;1.02;
256954.00;-0.02;0.05;1.02;
257008.00;-0.02;0.05;1.03;
257055.00;-0.02;0.05;1.03;
257106.00;-0.01;0.04;1.02;
257156.00;-0.04;0.04;1.02;
257205.00;-0.01;0.05;1.02;
257256.00;-0.02;0.06;1.02;
257306.00;-0.02;0.05;1.03;
257356.00;-0.02;0.05;1.02;
257405.00;-0.02;0.05;1.03;
257455.00;-0.03;0.06;1.02;
257505.00;-0.03;0.05;1.02;
257554.00;-0.01;0.06;1.02;
257605.00;-0.02;0.05;1.03;
257672.00;-0.01;0.04;1.02;
257708.00;-0.02;0.05;1.03;
257771.00;-0.02;0.07;1.02;
257820.00;-0.03;0.05;1.02;
257872.00;-0.02;0.04;1.03;
257922.00;-0.03;0.06;1.02;
257972.00;-0.02;0.05;1.04;
258021.00;-0.01;0.05;1.03;
258072.00;-0.03;0.06;1.01;
258120.00;-0.02;0.05;1.02;
258170.00;-0.02;0.07;1.03;
258222.00;-0.02;0.06;1.01;
258271.00;-0.02;0.04;1.02;
258322.00;-0.02;0.05;1.03;
258373.00;-0.03;0.04;1.03;
258420.00;-0.01;0.04;1.02;
258472.00;-0.02;0.06;1.01;
258521.00;-0.02;0.05;1.01;
258588.00;-0.02;0.05;1.02;
258637.00;-0.01;0.04;1.01;
258688.00;-0.01;0.05;1.01;
258738.00;-0.02;0.04;1.01;
258787.00;-0.02;0.05;1.03;
258838.00;-0.02;0.04;1.01;
258887.00;-0.01;0.06;1.01;
258940.00;-0.02;0.05;1.03;
258989.00;-0.03;0.05;1.03;
259037.00;-0.02;0.05;1.02;
259086.00;-0.02;0.05;1.02;
259137.00;-0.02;0.05;1.03;
259187.00;-0.02;0.04;1.02;
259237.00;-0.02;0.05;1.03;
259288.00;-0.01;0.04;1.01;
259336.00;-0.02;0.05;1.02;
259403.00;-0.02;0.04;1.01;
259454.00;-0.02;0.04;1.02;
259503.00;-0.01;0.04;1.03;
259555.00;-0.02;0.06;1.02;
259604.00;-0.02;0.05;1.03;
259652.00;-0.03;0.06;1.02;
259703.00;-0.02;0.05;1.03;
259753.00;-0.01;0.06;1.03;
259802.00;-0.02;0.06;1.02;
259853.00;-0.03;0.06;1.01;
259903.00;-0.02;0.06;1.01;
259953.00;-0.02;0.05;1.03;
260003.00;-0.01;0.03;1.02;
260052.00;-0.03;0.06;1.01;
260102.00;-0.01;0.05;1.02;
260169.00;-0.02;0.06;1.03;
260219.00;-0.01;0.05;1.02;
260269.00;-0.02;0.05;1.02;
260319.00;-0.02;0.06;1.02;
260368.00;-0.02;0.06;1.02;
260418.00;-0.02;0.05;1.02;
260469.00;-0.02;0.06;1.01;
260518.00;-0.01;0.06;1.03;
260570.00;-0.03;0.05;1.02;
260618.00;-0.03;0.05;1.02;
260669.00;-0.03;0.04;1.03;
260719.00;-0.02;0.05;1.03;
260769.00;-0.01;0.06;1.02;
260819.00;-0.01;0.06;1.04;
260870.00;-0.01;0.05;1.03;
260918.00;-0.01;0.04;1.03;
260969.00;-0.02;0.05;1.02;
261035.00;-0.02;0.05;1.02;
261084.00;-0.03;0.05;1.02;
261136.00;-0.01;0.05;1.02;
261185.00;-0.02;0.05;1.03;
261236.00;-0.02;0.05;1.02;
261285.00;-0.02;0.06;1.03;
261335.00;-0.03;0.05;1.01;
261385.00;-0.03;0.05;1.02;
261434.00;-0.02;0.06;1.02;
261483.00;-0.02;0.05;1.02;
261534.00;-0.01;0.06;1.02;
261585.00;-0.02;0.05;1.02;
261634.00;-0.02;0.05;1.02;
261684.00;-0.02;0.06;1.02;
261734.00;-0.02;0.05;1.02;
261801.00;-0.02;0.05;1.02;
261851.00;-0.01;0.05;1.02;
261901.00;-0.02;0.05;1.02;
261950.00;-0.03;0.05;1.03;
262001.00;-0.02;0.05;1.02;
262051.00;-0.02;0.05;1.02;
262101.00;-0.01;0.05;1.02;
262151.00;-0.02;0.06;1.02;
262202.00;-0.03;0.06;1.01;
262252.00;-0.02;0.05;1.02;
262302.00;-0.01;0.06;1.03;
262352.00;-0.02;0.06;1.03;
262402.00;-0.02;0.06;1.03;
262451.00;-0.03;0.06;1.03;
262501.00;-0.03;0.05;1.03;
262550.00;-0.02;0.04;1.03;
262600.00;-0.02;0.06;1.03;
262667.00;-0.02;0.06;1.03;
262702.00;-0.02;0.05;1.02;
262767.00;-0.02;0.06;1.03;
262816.00;-0.02;0.05;1.02;
262867.00;-0.02;0.05;1.02;
262916.00;-0.02;0.04;1.03;
262967.00;-0.02;0.05;1.02;
263016.00;-0.01;0.06;1.03;
263067.00;-0.03;0.05;1.03;
263117.00;-0.02;0.05;1.03;
263167.00;-0.02;0.04;1.02;
263217.00;-0.03;0.05;1.03;
263267.00;-0.01;0.06;1.02;
263317.00;-0.02;0.04;1.04;
263367.00;-0.04;0.05;1.02;
263416.00;-0.02;0.06;1.02;
263467.00;-0.02;0.06;1.02;
263534.00;-0.02;0.05;1.02;
263583.00;-0.02;0.04;1.02;
263664.00;-0.02;0.05;1.02;
263671.00;-0.02;0.06;1.03;
263733.00;-0.02;0.06;1.02;
263783.00;-0.02;0.05;1.03;
263833.00;-0.03;0.05;1.02;
263885.00;-0.03;0.06;1.03;
263934.00;-0.02;0.05;1.01;
263985.00;-0.02;0.04;1.03;
264032.00;-0.02;0.04;1.03;
264084.00;-0.02;0.06;1.03;
264133.00;-0.03;0.05;1.02;
264182.00;-0.02;0.05;1.03;
264233.00;-0.03;0.05;1.01;
264283.00;-0.02;0.05;1.03;
264468.00;-0.01;0.05;1.01;
264498.00;-0.02;0.06;1.03;
264551.00;-0.02;0.04;1.02;
264600.00;-0.01;0.05;1.03;
264650.00;-0.02;0.05;1.02;
264699.00;-0.02;0.05;1.02;
264751.00;-0.02;0.04;1.02;
264798.00;-0.01;0.05;1.01;
264851.00;-0.02;0.04;1.04;
264900.00;-0.02;0.04;1.02;
264948.00;-0.03;0.05;1.02;
264999.00;-0.02;0.05;1.02;
265050.00;-0.00;0.06;1.02;
265098.00;-0.01;0.05;1.03;
265149.00;-0.03;0.05;1.03;
265200.00;-0.02;0.05;1.01;
265266.00;-0.01;0.04;1.02;
265317.00;-0.01;0.05;1.02;
265367.00;-0.02;0.06;1.03;
265417.00;-0.01;0.05;1.04;
265467.00;-0.03;0.05;1.02;
265517.00;-0.02;0.05;1.02;
265566.00;-0.02;0.05;1.01;
265616.00;-0.03;0.05;1.04;
265666.00;-0.02;0.04;1.02;
265715.00;-0.03;0.05;1.03;
265766.00;-0.02;0.05;1.02;
265814.00;-0.01;0.06;1.02;
265864.00;-0.01;0.05;1.02;
265916.00;-0.02;0.06;1.03;
265982.00;-0.02;0.05;1.02;
266017.00;-0.02;0.06;1.02;
266082.00;-0.02;0.04;1.02;
266131.00;-0.02;0.06;1.03;
266182.00;-0.01;0.05;1.03;
266231.00;-0.02;0.05;1.01;
266281.00;-0.02;0.05;1.03;
266331.00;-0.02;0.05;1.02;
266381.00;-0.01;0.04;1.03;
266431.00;-0.03;0.05;1.03;
266482.00;-0.03;0.05;1.02;
266532.00;-0.01;0.05;1.03;
266581.00;-0.02;0.05;1.03;
266630.00;-0.03;0.06;1.03;
266682.00;-0.03;0.05;1.01;
266730.00;-0.03;0.05;1.04;
266783.00;-0.02;0.04;1.01;
266847.00;-0.03;0.05;1.02;
266897.00;-0.02;0.06;1.01;
266948.00;-0.02;0.05;1.02;
266996.00;-0.01;0.04;1.02;
267047.00;-0.01;0.05;1.02;
267097.00;-0.03;0.06;1.02;
267147.00;-0.03;0.05;1.02;
267196.00;-0.01;0.05;1.02;
267247.00;-0.01;0.05;1.02;
267297.00;-0.02;0.05;1.02;
267347.00;-0.01;0.05;1.01;
267398.00;-0.01;0.05;1.03;
267446.00;-0.02;0.04;1.03;
267496.00;-0.01;0.04;1.01;
267546.00;-0.02;0.06;1.03;
267596.00;-0.02;0.05;1.02;
267647.00;-0.02;0.04;1.02;
267714.00;-0.03;0.04;1.02;
267762.00;-0.01;0.06;1.02;
267815.00;-0.01;0.05;1.03;
267863.00;-0.03;0.05;1.03;
267913.00;-0.04;0.06;1.01;
267962.00;-0.02;0.07;1.03;
268013.00;-0.01;0.05;1.03;
268062.00;-0.02;0.05;1.02;
268112.00;-0.02;0.05;1.03;
268163.00;-0.02;0.04;1.02;
268213.00;-0.02;0.06;1.01;
268262.00;-0.02;0.05;1.02;
268313.00;-0.02;0.06;1.04;
268363.00;-0.03;0.05;1.02;
268413.00;-0.02;0.05;1.03;
268480.00;-0.01;0.06;1.03;
268530.00;-0.02;0.06;1.01;
268579.00;-0.03;0.05;1.03;
268629.00;-0.02;0.05;1.02;
268679.00;-0.01;0.04;1.02;
268729.00;-0.02;0.05;1.03;
268780.00;-0.03;0.04;1.02;
268829.00;-0.02;0.05;1.02;
268879.00;-0.02;0.05;1.03;
268928.00;-0.02;0.05;1.01;
268981.00;-0.02;0.05;1.03;
269029.00;-0.02;0.06;1.03;
269080.00;-0.01;0.05;1.04;
269130.00;-0.01;0.05;1.03;
269178.00;-0.01;0.05;1.03;
269247.00;-0.02;0.04;1.02;
269279.00;-0.02;0.05;1.02;
269348.00;-0.03;0.05;1.02;
269396.00;-0.02;0.05;1.01;
269446.00;-0.02;0.06;1.02;
269494.00;-0.02;0.07;1.02;
269546.00;-0.01;0.04;1.04;
269595.00;-0.01;0.07;1.02;
269646.00;-0.03;0.05;1.03;
269694.00;-0.03;0.04;1.02;
269745.00;-0.03;0.05;1.01;
269794.00;-0.02;0.05;1.02;
269845.00;-0.02;0.04;1.01;
269894.00;-0.02;0.04;1.04;
269945.00;-0.01;0.05;1.03;
269995.00;-0.02;0.06;1.01;
270045.00;-0.02;0.05;1.02;
270110.00;-0.02;0.05;1.02;
270160.00;-0.01;0.05;1.02;
270212.00;-0.02;0.06;1.02;
270260.00;-0.03;0.07;1.03;
270310.00;-0.01;0.05;1.03;
270360.00;-0.02;0.06;1.02;
270411.00;-0.02;0.04;1.03;
270462.00;-0.03;0.05;1.02;
270511.00;-0.01;0.06;1.03;
270560.00;-0.02;0.05;1.02;
270611.00;-0.02;0.05;1.02;
270660.00;-0.02;0.06;1.02;
270713.00;-0.03;0.05;1.02;
270760.00;-0.02;0.04;1.01;
270811.00;-0.02;0.06;1.01;
270860.00;-0.02;0.05;1.02;
270910.00;-0.02;0.05;1.02;
270977.00;-0.02;0.06;1.02;
271027.00;-0.02;0.05;1.01;
271078.00;-0.02;0.05;1.02;
271127.00;-0.01;0.06;1.02;
271177.00;-0.02;0.05;1.03;
271226.00;-0.02;0.06;1.04;
271277.00;-0.02;0.05;1.02;
271326.00;-0.02;0.05;1.02;
271377.00;-0.02;0.06;1.02;
271426.00;-0.01;0.04;1.03;
271476.00;-0.00;0.05;1.02;
271526.00;-0.01;0.06;1.01;
271577.00;-0.02;0.05;1.01;
271626.00;-0.01;0.06;1.04;
271677.00;-0.01;0.05;1.03;
271726.00;-0.02;0.04;1.02;
271792.00;-0.02;0.04;1.03;
271842.00;-0.02;0.06;1.03;
271893.00;-0.01;0.05;1.02;
271943.00;-0.03;0.04;1.01;
271992.00;-0.02;0.05;1.04;
272042.00;-0.02;0.05;1.02;
272092.00;-0.01;0.05;1.02;
272144.00;-0.02;0.06;1.01;
272192.00;-0.01;0.05;1.03;
272242.00;-0.01;0.05;1.02;
272291.00;-0.02;0.05;1.01;
272342.00;-0.01;0.06;1.03;
272392.00;-0.02;0.06;1.03;
272441.00;-0.02;0.05;1.03;
272492.00;-0.03;0.05;1.02;
272543.00;-0.02;0.05;1.02;
272610.00;-0.02;0.05;1.02;
272658.00;-0.02;0.05;1.02;
272711.00;-0.02;0.06;1.02;
272760.00;-0.03;0.05;1.01;
272809.00;-0.01;0.06;1.02;
272859.00;-0.02;0.06;1.01;
272910.00;-0.02;0.06;1.02;
272958.00;-0.03;0.05;1.01;
273009.00;-0.03;0.06;1.03;
273058.00;-0.02;0.04;1.01;
273108.00;-0.02;0.04;1.02;
273159.00;-0.03;0.05;1.02;
273210.00;-0.02;0.06;1.02;
273260.00;-0.02;0.05;1.01;
273309.00;-0.04;0.06;1.01;
273359.00;-0.01;0.05;1.03;
273409.00;-0.01;0.05;1.03;
273460.00;-0.02;0.04;1.02;
273525.00;-0.04;0.04;1.03;
273574.00;-0.02;0.05;1.03;
273624.00;-0.03;0.04;1.02;
273674.00;-0.01;0.06;1.00;
273725.00;-0.02;0.05;1.03;
273774.00;-0.02;0.05;1.02;
273825.00;-0.03;0.05;1.02;
273876.00;-0.02;0.04;1.02;
273925.00;-0.03;0.04;1.02;
273974.00;-0.01;0.05;1.02;
274026.00;-0.03;0.06;1.02;
274074.00;-0.02;0.05;1.02;
274125.00;-0.03;0.06;1.02;
274174.00;-0.03;0.05;1.01;
274224.00;-0.01;0.05;1.01;
274293.00;-0.02;0.05;1.01;
274340.00;-0.00;0.05;1.02;
274391.00;-0.02;0.06;1.02;
274441.00;-0.03;0.05;1.01;
274490.00;-0.01;0.05;1.03;
274542.00;-0.02;0.06;1.02;
274591.00;-0.02;0.04;1.02;
274642.00;-0.02;0.04;1.02;
274692.00;-0.02;0.05;1.03;
274741.00;-0.01;0.05;1.02;
274791.00;-0.01;0.06;1.02;
274841.00;-0.02;0.06;1.03;
274891.00;-0.03;0.03;1.03;
274941.00;-0.02;0.06;1.03;
274991.00;-0.01;0.06;1.02;
275041.00;-0.02;0.04;1.02;
275092.00;-0.03;0.05;1.02;
275157.00;-0.02;0.05;1.03;
275206.00;-0.01;0.05;1.02;
275256.00;-0.01;0.05;1.03;
275306.00;-0.02;0.05;1.03;
275358.00;-0.03;0.06;1.03;
275409.00;-0.01;0.05;1.03;
275457.00;-0.02;0.05;1.02;
275507.00;-0.02;0.07;1.03;
275556.00;-0.03;0.05;1.03;
275606.00;-0.02;0.05;1.03;
275656.00;-0.01;0.05;1.02;
275706.00;-0.02;0.04;1.02;
275756.00;-0.02;0.06;1.02;
275805.00;-0.03;0.05;1.02;
275857.00;-0.02;0.05;1.02;
275922.00;-0.01;0.06;1.03;
275972.00;-0.02;0.06;1.03;
276022.00;-0.02;0.05;1.02;
276072.00;-0.02;0.06;1.03;
276126.00;-0.02;0.05;1.02;
276173.00;-0.02;0.05;1.02;
276224.00;-0.01;0.06;1.03;
276273.00;-0.02;0.05;1.02;
276323.00;-0.02;0.05;1.02;
276373.00;-0.02;0.06;1.02;
276424.00;-0.02;0.06;1.02;
276473.00;-0.02;0.06;1.03;
276523.00;-0.02;0.06;1.03;
276572.00;-0.02;0.06;1.03;
276623.00;-0.02;0.05;1.03;
276672.00;-0.02;0.05;1.02;
276722.00;-0.02;0.07;1.02;
276789.00;-0.01;0.06;1.02;
276824.00;-0.02;0.06;1.03;
276889.00;-0.02;0.04;1.02;
276939.00;-0.03;0.05;1.03;
276989.00;-0.02;0.05;1.02;
277038.00;-0.02;0.04;1.01;
277089.00;-0.02;0.04;1.03;
277139.00;-0.02;0.05;1.02;
277189.00;-0.02;0.05;1.02;
277238.00;-0.01;0.04;1.02;
277288.00;-0.01;0.05;1.03;
277337.00;-0.02;0.05;1.03;
277388.00;-0.01;0.06;1.03;
277440.00;-0.04;0.06;1.02;
277489.00;-0.01;0.05;1.03;
277538.00;-0.01;0.04;1.02;
277590.00;-0.01;0.06;1.02;
277657.00;-0.02;0.05;1.00;
277705.00;-0.02;0.06;1.04;
277755.00;-0.02;0.05;1.02;
277804.00;-0.02;0.05;1.02;
277855.00;-0.02;0.05;1.03;
277904.00;-0.02;0.05;1.02;
277956.00;-0.02;0.04;1.02;
278003.00;-0.01;0.05;1.02;
278054.00;-0.01;0.06;1.01;
278104.00;-0.02;0.05;1.03;
278155.00;-0.01;0.05;1.03;
278204.00;-0.01;0.06;1.02;
278254.00;-0.00;0.05;1.02;
278304.00;-0.02;0.06;1.03;
278354.00;-0.02;0.05;1.03;
278420.00;-0.02;0.05;1.03;
278472.00;-0.03;0.06;1.02;
278521.00;-0.01;0.06;1.03;
278570.00;-0.02;0.06;1.03;
278622.00;-0.02;0.05;1.03;
278671.00;-0.02;0.05;1.02;
278720.00;-0.01;0.06;1.01;
278770.00;-0.01;0.05;1.02;
278822.00;-0.03;0.05;1.02;
278871.00;-0.02;0.05;1.01;
278921.00;-0.02;0.05;1.02;
